NAME,TYPE,LOCATION,TAG,LAT,LON,CATEGORY
장충체육관,대형실내체육관,서울특별시 중구 장충동2가 동호로,에너지 회복; 스트레스 해소,37.5580005,127.0081609,실내 스포츠/레저
잠실종합운동장잠실실내체육관,대형실내체육관,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 스트레스 해소,37.5115211,127.0757714,실내 스포츠/레저
고려대학교아이스링크,스케이트장,서울특별시 성북구 안암동5가 안암로,에너지 회복; 스트레스 해소,37.5841523,127.030459,겨울스포츠
롯데월드아이스가든,스케이트장,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 스트레스 해소,37.5115211,127.0757714,겨울스포츠
그랜드하얏트호텔서울아이스링크,스케이트장,서울특별시 용산구 한남동 소월로,에너지 회복; 스트레스 해소,37.5455117,127.0025952,겨울스포츠
태릉선수촌태릉국제스케이트장,스케이트장,서울특별시 노원구 공릉동 화랑로,에너지 회복; 스트레스 해소,37.6317176,127.1005228,겨울스포츠
그랜드워커힐서울워커힐아이스링크,스케이트장,서울특별시 광진구 광장동 워커힐로,에너지 회복; 스트레스 해소,37.5442671,127.0973323,겨울스포츠
야구연습장,야구연습장,서울특별시 관악구 신림동 남부순환로,에너지 회복; 스트레스 해소,37.4840758,126.9279131,피트니스/운동시설
IONE스포츠클럽,지역실내체육관,서울특별시 서대문구 남가좌동 명지대길,에너지 회복; 스트레스 해소,37.5830286,126.9233761,피트니스/운동시설
르메이에르스포츠,지역실내체육관,서울특별시 종로구 청진동 종로,에너지 회복; 스트레스 해소,37.5701419,126.9773924,피트니스/운동시설
광나루한강공원광나루수영장,일반수영장,서울특별시 강동구 천호동 ,에너지 회복; 안정감,37.54294,127.12733,수영/수상스포츠
스마일스포츠센터,스포츠센터,서울특별시 중구 소공동 남대문로7길,에너지 회복; 스트레스 해소,37.5637679,126.9816538,피트니스/운동시설
웰빙스포렉스,스포츠센터,서울특별시 성북구 상월곡동 장월로3길,에너지 회복; 스트레스 해소,37.6092157,127.0442348,피트니스/운동시설
투자기관체육센터,지역체육센터,서울특별시 성동구 용답동 천호대로78길,에너지 회복; 스트레스 해소,37.5621411,127.0570895,피트니스/운동시설
뚝섬한강공원뚝섬눈썰매장,눈썰매장,서울특별시 광진구 자양동 ,감정 자극; 스트레스 해소,37.5316904,127.0749477,겨울스포츠
제일스포츠클럽,헬스/휘트니스,서울특별시 송파구 가락동 송파대로,스트레스 해소; 감정 자극,37.4908618,127.1200542,피트니스/운동시설
드림스포렉스,지역체육센터,서울특별시 강남구 역삼동 역삼로,에너지 회복; 스트레스 해소,37.4995545,127.0478452,피트니스/운동시설
성북구민체육관,지역체육센터,서울특별시 성북구 하월곡동 화랑로13길,에너지 회복; 스트레스 해소,37.6049233,127.0418097,피트니스/운동시설
스위트짐,헬스/휘트니스,서울특별시 성북구 길음동 삼양로,스트레스 해소; 감정 자극,37.609796,127.0220153,피트니스/운동시설
W골프헬스,헬스/휘트니스,서울특별시 강남구 신사동 압구정로30길,스트레스 해소; 감정 자극,37.5248281,127.0291103,피트니스/운동시설
동아골프스쿨,실내골프/스크린골프,서울특별시 강남구 수서동 광평로47길,에너지 회복; 스트레스 해소,37.4876789,127.0993489,실내 스포츠/레저
버디골프스쿨,실내골프/스크린골프,서울특별시 강남구 신사동 압구정로,에너지 회복; 스트레스 해소,37.5236257,127.0215285,실내 스포츠/레저
메디스골프클럽,실내골프/스크린골프,서울특별시 강남구 논현동 봉은사로,에너지 회복; 스트레스 해소,37.5055954,127.0280206,실내 스포츠/레저
삼성골프스쿨,실내골프/스크린골프,서울특별시 강남구 대치동 도곡로,에너지 회복; 스트레스 해소,37.5001811,127.0648705,실내 스포츠/레저
동성골프클리닉,실내골프/스크린골프,서울특별시 강남구 삼성동 테헤란로87길,에너지 회복; 스트레스 해소,37.5086166,127.0589795,실내 스포츠/레저
세종골프스쿨,실내골프/스크린골프,서울특별시 광진구 구의동 광나루로,에너지 회복; 스트레스 해소,37.5449828,127.0880163,실내 스포츠/레저
싱글골프스쿨,실내골프/스크린골프,서울특별시 서초구 양재동 강남대로,에너지 회복; 스트레스 해소,37.4716569,127.0385394,실내 스포츠/레저
골드골프연습장,실내골프/스크린골프,서울특별시 광진구 광장동 아차산로78길,에너지 회복; 스트레스 해소,37.5509773,127.1108714,실내 스포츠/레저
골프로아카데미,실내골프/스크린골프,서울특별시 강남구 삼성동 봉은사로,에너지 회복; 스트레스 해소,37.5136222,127.0567549,실내 스포츠/레저
홍익골프스쿨,실내골프/스크린골프,서울특별시 강남구 청담동 학동로,에너지 회복; 스트레스 해소,37.5181087,127.0457549,실내 스포츠/레저
현대밸리골프클럽,실내골프/스크린골프,서울특별시 광진구 자양동 뚝섬로,에너지 회복; 스트레스 해소,37.5352838,127.0684803,실내 스포츠/레저
블루스카이,실내골프/스크린골프,서울특별시 성북구 정릉동 정릉로,에너지 회복; 스트레스 해소,37.611849,126.9922832,실내 스포츠/레저
코레스코골프클럽,실내골프/스크린골프,서울특별시 송파구 오금동 위례성대로,에너지 회복; 스트레스 해소,37.5102891,127.1314015,실내 스포츠/레저
마스터스골프클럽,실내골프/스크린골프,서울특별시 광진구 자양동 능동로,에너지 회복; 스트레스 해소,37.5375517,127.0696332,실내 스포츠/레저
서초골프아카데미,실내골프/스크린골프,서울특별시 서초구 서초동 효령로,에너지 회복; 스트레스 해소,37.4864209,127.0214463,실내 스포츠/레저
KPGAGDR골프장,실내골프/스크린골프,서울특별시 강동구 명일동 동남로73길,에너지 회복; 스트레스 해소,37.5528897,127.1548048,실내 스포츠/레저
베스트골프크럽,실내골프/스크린골프,서울특별시 강남구 도곡동 도곡로,에너지 회복; 스트레스 해소,37.4932782,127.0437644,실내 스포츠/레저
Q골프연습장,실내골프/스크린골프,서울특별시 강동구 명일동 구천면로,에너지 회복; 스트레스 해소,37.549148,127.1509946,실내 스포츠/레저
신라골프클리닉,실내골프/스크린골프,서울특별시 양천구 신정동 신월로,에너지 회복; 스트레스 해소,37.5213479,126.8521006,실내 스포츠/레저
드림골프클럽,실내골프/스크린골프,서울특별시 강남구 역삼동 역삼로,에너지 회복; 스트레스 해소,37.4995545,127.0478452,실내 스포츠/레저
KPGA골프,실내골프/스크린골프,서울특별시 강남구 대치동 영동대로50길,에너지 회복; 스트레스 해소,37.4989377,127.0706377,실내 스포츠/레저
라이프골프연습장,실내골프/스크린골프,서울특별시 강서구 화곡동 강서로,에너지 회복; 스트레스 해소,37.5388966,126.8423494,실내 스포츠/레저
미도골프연습장,실내골프/스크린골프,서울특별시 강남구 대치동 삼성로,에너지 회복; 스트레스 해소,37.5028596,127.0591472,실내 스포츠/레저
무학골프존,실내골프/스크린골프,서울특별시 성동구 행당동 고산자로10길,에너지 회복; 스트레스 해소,37.558416,127.0360465,실내 스포츠/레저
SD골프클리닉,실내골프/스크린골프,서울특별시 서초구 우면동 바우뫼로7길,에너지 회복; 스트레스 해소,37.4713458,127.0245034,실내 스포츠/레저
